1043205501459,2019-05-05 07:29:16,好好好卖给爸爸喝的，天猫超市快递很好，习惯在天猫超市买东西
1043267881656,2019-05-05 15:37:57,多次在天猫购物，质量没得说，支持！
1043514585837,2019-05-07 16:28:49,夏日必备，感觉清凉，家人爱喝，非常满意
1043015932233,2019-05-04 15:41:13,天猫超市挺好的 ，主要是速度快东西也齐全， 质量也特别好 ，物美价廉 ，方便快捷， 还有很多优惠活动简直太满足期待了有没有！
1043192436711,2019-05-04 16:51:41,此用户没有填写评论!
1042726709253,2019-04-30 19:39:44,因为有个五块钱优惠券买的，哈哈为了省五块钱又花了四十哈哈哈真是会过日子啊，老公爱喝啤酒，就买了一箱，雪花是老公的最爱，味道不错，天猫超市发货物流都很快，基本隔天就到了，好评好评，期待搞活动哦哈哈哈
1043728987933,2019-05-07 00:57:07,天猫超市方便快捷
1043043165934,2019-05-03 17:35:51,啤酒到了快递很快下次再来买
1043196175088,2019-05-02 15:42:51,嗯哼嗯哼嗯哼嗯嗯哼嗯哼嗯哼嗯哼嗯哼嗯哼嗯哼嗯哼嗯哼嗯哼
1043341065524,2019-05-06 09:29:38,此用户没有填写评论!
1042542308815,2019-04-30 10:48:24,"活动价格不错买了几箱给爸爸喝，发货速度。买了几种都是雪花的，希望再多做活动。有活动会再来！质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物"
1043426812529,2019-05-07 22:38:29,买给老爸喝的，价格比楼下超市便宜
1043305785880,2019-05-05 20:44:22,比超市买的便宜
1043483861409,2019-05-07 12:39:39,挺好的，老公爱喝，很便宜划算
1042870649258,2019-05-02 09:21:35,和实体店，超市卖的一样，但是价格要便宜一点，好评
1043384785131,2019-05-06 15:09:41,买个爸爸，每年都买，无限回购ing
1043414499516,2019-05-04 14:17:42,口感纯正！
1043254945063,2019-05-05 14:08:55,便宜好喝  夏天冷藏后喝更爽
1043323777891,2019-05-06 00:16:08,物流很快，日期新鲜，包装完好，在天猫超市买也很优惠，满意
1043719323551,2019-05-06 22:12:24,美味可口，家里人吃了之后也觉得味道很好
1042589581515,2019-04-29 15:17:55,一直喜欢猫超
1043339848843,2019-05-07 10:31:12,非常好，速度快，两天就送到了，比去超市都方便。
1043410584581,2019-05-07 19:59:13,货收到了满意，下次还会光顾的。
1042908019537,2019-04-29 21:16:14,买给老公喝的，比超市便宜十块钱！
1043251915422,2019-05-03 07:37:30,正品真品正品啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦啦咯啦咯啦咯啦咯了来咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯啦咯
1042585784270,2019-04-30 17:04:08,好呢
1043049566999,2019-05-02 14:09:15,价格实惠。
1043161110737,2019-05-03 14:06:40,包装完好！物流速度快，保质期时间久！棒棒哒
1043057424056,2019-05-04 21:44:25,速度很快！方便！一直喝这款啤酒🍻
1043251615926,2019-05-03 07:34:12,很好买个了很多次懒得传图东西都是正品
1042160594399,2019-04-24 15:43:59,啤酒可以，趁着活动买很划算，大爱天猫超市。夏天来了天气热了这次买了几箱，满减加上活动给优惠了不少呢，确实很划算呢
1042383373163,2019-04-27 18:33:38,便宜实惠还方便
1043562798288,2019-05-06 18:46:53,生产日期新，发货快，快递到家，非常好！
1043257696800,2019-05-06 15:19:37,送货上门，非常方便。
1043411853389,2019-05-06 18:31:53,啤酒不错
1042621389039,2019-04-29 19:47:31,便宜实惠
1042320491117,2019-04-24 20:39:18,速度很快，隔天到，包装很好，还没拆开吃，应该不错，相信天猫超市！一如既往的支持！！
1042524656240,2019-04-30 07:41:55,包装很不错，给爸妈买的，没有损坏
1043263634061,2019-05-04 12:28:44,给老爸买的
1041763095370,2019-04-20 00:37:37,谢谢快递小哥，两箱啤酒那么重，爬楼梯帮我送上六楼。五分好评。
1042679890687,2019-04-29 05:32:02,雪花啤酒好喝，味道纯正，天猫超市购物方便，送货上门，满意
1043351816639,2019-05-07 12:09:57,一直在天猫买
1043555550973,2019-05-06 17:46:12,很好，有优惠券的时候就会买。送货也比较快。
1043221121986,2019-04-30 22:41:04,此用户没有填写评论!
1042956697516,2019-05-02 22:18:50,很实惠，以后就选这家了
1042762295786,2019-04-28 16:40:20,一直信赖天猫超市，速度很快，东西质量也有保证！
1042929310036,2019-05-01 11:52:04,雪花啤酒，口味纯正！
1042656556722,2019-05-01 11:51:54,雪花啤酒，口味纯正！
1042999459515,2019-04-30 18:30:04,速度快服务好包装完好无损
1042467503037,2019-04-26 08:47:09,很不错，比超市便宜一点
1042206456503,2019-04-27 11:54:59,味道不错，价格实惠！
1042279020429,2019-04-27 22:03:38,给爸爸买的。他很满意。物流速度非常快，昨晚上下单，今天中午就到了。
1042230560453,2019-04-27 15:05:53,啤酒还不错，一直都是在天猫超市买的
1042644734519,2019-04-28 18:28:09,满意的一次购物，天猫超市值得信赖
1042123312011,2019-04-26 16:02:16,这种啤酒我家一直喝，不贵，味道也不错。
1042735170855,2019-04-29 15:10:35,啤酒还是那个味道 天猫超市买东西很方便
1042579435935,2019-04-27 07:18:27,口感清淡舒爽，泡沫充盈，舒服
1042618638721,2019-04-28 15:12:07,发货速度快，东西也很好，日用品就喜欢在天猫超市买
1043007435504,2019-04-30 19:54:54,东西非常好
1042712474082,2019-04-29 12:07:19,东西挺好的
1042626173603,2019-04-29 20:41:08,好价格便宜
1042755079083,2019-04-28 15:46:32,和网上的描写一样，日期新，本人不喜欢喝酒，代朋友买的，之外评。
1043307202338,2019-05-04 17:44:29,第n次在天猫超市回购啤酒了，每年在天气变热前，都会给老爸买几箱啤酒。说实话我得感谢天猫超市，无论我在亚洲，还是在非洲，只要有网，都可以略尽孝心。
1043107271069,2019-05-01 18:16:57,经常购买，味道不错！
1043629003813,2019-05-06 10:07:09,可以，不错
1042342850773,2019-04-26 09:25:44,宝贝到了，都买第二次了，服务态度也很好，祝老板生意兴隆！
1042893770325,2019-04-30 23:43:02,很好   物流也快   下次继续购买
1042539155472,2019-04-26 17:54:56,很满意，快，方便，买了几次了
1043287868572,2019-05-06 19:14:05,哈哈多搞点充值送的活动呀～包装非常棒，收到时一点儿都没化，快递很快第二天到达，肉质鲜亮好看，应该不错，喜欢。周末的时候涮了一半，很好吃，香，不膻，煮时间长了会柴，应该是没放嫩肉粉什么的吧。切开的忘照了，里面挺整的，不是碎肉
1042501157180,2019-04-28 18:50:59,多出点活动，哈哈
1043011461388,2019-05-03 13:38:15,值得信赖
1042307212952,2019-04-28 09:45:30,好喝 一直喝这个
1042454728080,2019-04-29 14:03:06,哎呦不错哦
1043170371913,2019-05-02 12:12:08,物流很快
1042133349130,2019-04-25 16:10:11,头一天晚上下单了第二天就到了；老公夏天喝啤酒以后就在天猫买了；方便又实惠&hellip;&hellip;
1042869091722,2019-04-29 15:36:12,抱歉，忘点确认了，都好，下次再买。
1043128863614,2019-05-01 22:27:24,已多次购买，到货速度快。快递员服务热情，主动将2箱啤酒帮我搬到屋里。
1041886574386,2019-04-22 10:30:04,实惠，组合买还是划算，酒不错
1042479592447,2019-04-29 17:12:30,比京东物流还快
1042252760642,2019-04-27 17:51:15,味道不错，物流也快，赞
1042060886720,2019-04-23 17:36:33,活动买的很好，发货很快，好评5分，赞一个
1042887119563,2019-04-29 17:47:29,物流很快，价格很合适
1041605225818,2019-04-21 01:25:45,经常喝的东西就不拍照了大家都喝过哈哈哈，一直在买很不错，今天买明天到很迅速
1042351618734,2019-04-26 10:31:10,服务好，第二天就送到了
1042359899121,2019-04-25 10:06:27,细腻清淡，泡沫丰富，柔和适口，天气渐热来一罐沁人心脾！听说适量饮用啤酒对心脏和高血压患者亦有一定疗效。
1042711605910,2019-04-30 17:09:15,质量好，送货快
1042046478576,2019-04-23 15:50:18,雪花的这款啤酒还是&quot;很好喝，价格也合适，不是很贵。对于比别的啤酒来说还是很好喝的。此处省略1万个字。好喝，好喝，好喝，好喝，好喝，好喝，好喝，好喝，好喝，好喝，呵呵呵呵呵呵呵呵呵。
1042625394262,2019-04-28 15:58:44,昨天拍今天到。
1041603962708,2019-04-19 17:57:59,二次购买，活动价，性价比高
1043539377460,2019-05-07 20:02:50,质量很好，物流也很快！
1043280743067,2019-05-03 11:55:31,跟超市打完折的价格差不多
1041739246770,2019-04-20 22:00:44,单样包邮不错，时不时给老爸买箱
1041559441134,2019-04-20 16:22:24,非常方便非常好非常满意，多次购买送货上门，快递师傅很好，特意选定时间送货上门，感谢！
1043629450849,2019-05-07 12:04:22,你是旖旎的水色山音，是天光云影里徘徊而过的一缕青丝，是绿草青青碧水瑶瑶里氤氲起来最柔和的水雾。@朱一龙
1041640195218,2019-04-18 22:44:15,东西非常不错！正好需要就买了！日期也很新鲜！
1042691521021,2019-04-30 14:20:16,非常满意
1042160346922,2019-04-24 15:44:26,收到货！速度快！产品好！真棒！下次还会买！
1042288015318,2019-04-24 15:47:21,收到货！速度快！产品好！真棒！下次还会买！
1041888376584,2019-04-24 15:47:36,收到货！速度快！产品好！真棒！下次还会买！
1041694609875,2019-04-21 20:10:04,一直在天猫超市买东西，而且还开了会员，很划算，有需要会一直在天猫超市买东西的，哈哈哈哈哈哈，
1041748089904,2019-04-22 11:29:20,啤酒生产日期非常新鲜，家人很满意！
1043551109923,2019-05-07 21:55:24,挺划算的，平均划下来2元一听！快递师傅挺好的，听说家里人腿脚不方便直接送货到家，给力的
1041579996954,2019-04-21 21:52:34,好评 给爸爸买的  说是挺好喝的
1041996866248,2019-04-23 09:20:07,不错
1041766012424,2019-04-23 14:46:47,发货及时，包装完好，很好很实惠
1043120140425,2019-05-05 13:34:10,味道不错！！
1042265894653,2019-04-25 14:38:14,很方便，第一天下单，第二天就到了
1041900206391,2019-04-22 12:17:16,昨天下单今天就到了。非常快
1042137553958,2019-04-25 16:42:59,好评！东西很好很喜欢！
1041575381169,2019-04-20 18:39:38,不错不错，雪花啤酒还是很不错的。
1041877369192,2019-04-23 12:41:47,搞活动买的 非常划算
1040890986257,2019-04-13 15:49:33,为了凑单给老公买的，老公说这个好，也很划算物流很快送到家门口给力
1041703650457,2019-04-20 16:24:11,真棒  啤酒只喝雪花
1041919468003,2019-04-24 20:19:16,很好喝，继续回购
1042213350845,2019-04-25 02:39:57,天猫超市速度快
1042278555705,2019-04-24 14:35:38,酒不错买了几次了
1042069655990,2019-04-22 17:36:33,又快又好，很方便
1042069674045,2019-04-23 18:56:22,迎接清爽的夏天
1041965593014,2019-04-24 08:51:01,速度快 不错
1041564853482,2019-04-20 17:04:08,一如既往的好
1041749864907,2019-04-23 12:43:39,全五分好评了。
1042238383259,2019-04-24 09:07:27,物流速度非常快，啤酒味道很好，很满意。
1041971109255,2019-04-24 09:39:02,味道不错
1042170677527,2019-04-25 21:49:43,方便快捷
1041690422377,2019-04-20 14:44:39,好👌很实惠 ！快递飞快
1041873486370,2019-04-22 08:52:52,好喝 下次再来 终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我淘宝购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！
1041846407152,2019-04-20 18:52:50,很不错很不错
1041661737339,2019-04-21 15:30:52,非常不错，正品，发货也非常快，下次再来。。。
1041331281310,2019-04-18 16:30:17,东西便宜又新鲜， 还有翻牌游戏， 有些东西只需要一分钱， 感觉现在都上瘾了， 还会继续支持， 天猫超市挺好的 ，主要是速度快东西也齐全， 质量也特别好 ，物美价廉 ，方便快捷， 还有很多优惠活动简直太满足期待了
1041289403156,2019-04-15 21:49:21,最爱在天猫超市买东西了哈哈，好划算，每周都要在天猫超市买东西，又方便又实惠，还有一分钱抢购，太喜欢了
1041712427444,2019-04-19 15:59:37,物有所值值得购买，超级喜欢。正品！
1041187384994,2019-04-18 13:41:04,天猫八周年的活动下单买的两箱啤酒，价格划算，天猫超市配送非常好
1041924691421,2019-04-21 14:22:47,商家服务非常好啊，由于家中只有老人，物流小哥竟然帮忙送到家门口啊，非常的感谢啊~~~
1041631900661,2019-04-22 12:38:24,速度挺快
1040526140999,2019-04-12 17:42:43,包装很好，没破损，生产日期是去年10月的，不错不错
1041617460183,2019-04-22 10:43:32,好好港币买卖
1042211166112,2019-04-25 00:11:31,发货快，第二天就到了
1041644910729,2019-04-20 08:05:05,很好，老顾客了
1040957192078,2019-04-16 13:13:21,物流特别特别快 晚上买的  第二天早上就到了 整体很好  还送上门
1042140945544,2019-04-25 17:06:15,速度超快！谢谢！
1041728607809,2019-04-19 18:01:25,下午活动给力再来2箱😊😊
1042042131342,2019-04-22 14:20:04,很快就送到了，很好
1041999365937,2019-04-24 13:36:11,东西很好
1040452258422,2019-04-09 18:00:56,辛苦快递小哥了。非常满意！
1041754164830,2019-04-23 13:15:16,二箱啤酒很重的，我们这边的送货员真心不错，面带笑容，很付责地，给👍
1041659706867,2019-04-20 10:27:39,好评，下次再来
1041530877626,2019-04-20 12:45:28,好评，性价比高
1041943560747,2019-04-25 06:34:09,快递非常快，服务态度很好
1042223959355,2019-04-23 23:58:45,物流挺快，还没喝，看着还不错！！
1042141463356,2019-04-23 11:39:25,发货速度很快
1043513801936,2019-05-07 16:23:51,买了好多东西，其中有一箱超级重的水，对我一个女的来说，表示根本搬不起来，太感谢快递小哥了，直接帮我搬上了三楼，收了无数次快递，这个快递小哥是我遇到的服务最好的了，人也超级nice必须好评(o^^o)
1041676707322,2019-04-19 11:15:07,促销买的，很划算，雪花啤酒好喝不贵。十分满意！
1041421421407,2019-04-19 13:15:36,快递很快哟
1040662796225,2019-04-13 21:08:59,好喝
1040221061491,2019-04-08 22:15:02,一如既往的好，点赞点点赞点赞点赞，点赞点赞点赞，点赞点赞点赞&hellip;&hellip;点赞点点赞点赞点赞，点赞点赞点赞，点赞点点赞点赞点赞，点赞点赞点赞，点赞点点赞点赞点赞，点赞点赞点赞，点赞点点赞点赞点赞，点赞点赞点赞，真的非要80个字么，不知道够不够&hellip;&hellip;
1041347865635,2019-04-18 18:51:03,不错 很好，速度快
1040415859498,2019-04-08 12:25:28,挺划算，家里很多东西都是在天猫超市买的，很满意
1042257766750,2019-04-25 13:37:12,好好好！挺好的！物流也快！
1042694409161,2019-04-30 14:44:24,送货及时，包装完好。送货小哥的服务态度很好。美中不足是送货小哥的物流电话打不通(是空号)
1041008891412,2019-04-13 14:57:00,还不错，一直在天猫超市买东西蛮好的，很方便
1043205501459,2019-05-05 07:29:16,好好好卖给爸爸喝的，天猫超市快递很好，习惯在天猫超市买东西
1043267881656,2019-05-05 15:37:57,多次在天猫购物，质量没得说，支持！
1043514585837,2019-05-07 16:28:49,夏日必备，感觉清凉，家人爱喝，非常满意
1043015932233,2019-05-04 15:41:13,天猫超市挺好的 ，主要是速度快东西也齐全， 质量也特别好 ，物美价廉 ，方便快捷， 还有很多优惠活动简直太满足期待了有没有！
1043192436711,2019-05-04 16:51:41,此用户没有填写评论!
1042726709253,2019-04-30 19:39:44,因为有个五块钱优惠券买的，哈哈为了省五块钱又花了四十哈哈哈真是会过日子啊，老公爱喝啤酒，就买了一箱，雪花是老公的最爱，味道不错，天猫超市发货物流都很快，基本隔天就到了，好评好评，期待搞活动哦哈哈哈
1043733878232,2019-05-08 10:12:24,此用户没有填写评论!
